word_idx,word_id,word,accuracy
53545,w_651080f619d36923,clef,0.221453287197231
53546,w_447024bbd9de1d5e,buckjump,0.221453287197231
53547,w_4d6baa3c4e1c6e98,sheaf,0.221428571428571
53548,w_51a16a82eac23fe6,pizzazz,0.221428571428571
53549,w_09bac8050f6acafb,caddish,0.22140221402214
53550,w_b2bf7d344037da72,malarkey,0.221374045801526
53551,w_687112b5c658a6ae,umpteen,0.221374045801526
53552,w_641bd94d822ca53c,dolor,0.221374045801526
53553,w_dc33497d14673c90,dentifrice,0.221374045801526
53554,w_b750e0eaa77e17ae,hominine,0.221374045801526
53555,w_a933ff136e0095e9,chidingly,0.221354166666666
53556,w_860418b866a538f5,jerkwater,0.221343873517786
53557,w_7cbca454fabfc682,woodchat,0.22127659574468
53558,w_c5241c2ab17dff4a,surfeit,0.221088435374149
53559,w_1ad06f83db7b7fed,columbarium,0.221088435374149
53560,w_44f559c2516f3b6c,redbait,0.221088435374149
53561,w_403ce91508822d73,pieta,0.221052631578947
53562,w_7449ba37a07a4079,elision,0.221052631578947
53563,w_127eb165e31660a3,forint,0.221052631578947
53564,w_5a51f478d7065b2c,haversack,0.221052631578947
53565,w_fd53c63786f2b267,tercentennial,0.221052631578947
53566,w_65cadd4e43fab370,alanine,0.220994475138121
53567,w_14ee4306b82b4944,buxom,0.220973782771535
53568,w_dee93b38d1290894,egress,0.220973782771535
53569,w_998e0e1948aaf908,capriole,0.220973782771535
53570,w_7876cfc43189055d,moonlet,0.220973782771535
53571,w_7f48c7d933ba1782,decretory,0.220973782771535
53572,w_a40e787c165713ad,dilutee,0.220930232558139
53573,w_da39db662f532e07,rebutter,0.220930232558139
53574,w_4dd0856c7f7dc8ad,jinn,0.220930232558139
53575,w_5fdfeaa8ec7bce52,unprepossessingly,0.220930232558139
53576,w_3833e996cae0fd62,strabism,0.220883534136546
53577,w_3c1dc1488c74f09a,yip,0.22077922077922
53578,w_950c55913d136ce8,venially,0.22077922077922
53579,w_e3391fe5f26548ce,blackbuck,0.22077922077922
53580,w_c18a9c6d679525fe,immitigably,0.22077922077922
53581,w_d22fe19f06ebe5b4,globoid,0.220735785953177
53582,w_36472810c265a968,gripsack,0.220735785953177
53583,w_bcb44f1e7870c778,deaden,0.22072072072072
53584,w_e3e3f8f37413cee1,bewigged,0.220689655172413
53585,w_c69c2ac8bc8fd4e9,impugn,0.220640569395017
53586,w_e6fd8b8dddffc3ca,perfunctorily,0.220588235294117
53587,w_2d228fef2e05b3d8,cajolingly,0.220588235294117
53588,w_2f9ee2b336682012,al,0.220588235294117
53589,w_9838381d3de0d7d6,nincompoop,0.220532319391634
53590,w_566578c0ec95d3fd,glibly,0.220472440944881
53591,w_7ba3319ed0bec9dc,blastomeric,0.220394736842105
53592,w_23665d50ac3a0497,diphthongize,0.220394736842105
53593,w_1b4f3519f84af83f,exegesis,0.220338983050847
53594,w_9d05e04f1f64f3a2,famishment,0.220338983050847
53595,w_d2389cdd8905e5c3,sinewy,0.22027972027972
53596,w_9391a79b5ad71f67,clomp,0.22027972027972
53597,w_ce62c3defdddcaf3,baronial,0.220264317180616
53598,w_f90c405cec3a33b6,caseous,0.220216606498194
53599,w_85b9983aa2ef97b9,boor,0.220216606498194
53600,w_ef2bc00307db6219,gastight,0.220216606498194
53601,w_4e0d20b6b2bb2439,forefeel,0.220216606498194
53602,w_b6583bc9d4674e2f,berthing,0.220149253731343
53603,w_1a9157f5b384a925,vaunting,0.22007722007722
53604,w_f099c325d0d0a44b,walleyed,0.220064724919093
53605,w_974a5a1ab04d6d9a,lichenologist,0.220064724919093
53606,w_d135530f4f91bd7f,remonstrative,0.22
53607,w_c324740724ea79c9,odiferous,0.219931271477663
53608,w_e9ccba736f766f6a,ensnarer,0.219931271477663
53609,w_35f4dfbf91baf993,reannex,0.219931271477663
53610,w_023046a28ffdbef8,bayesian,0.219917012448132
53611,w_6d404fc4bc01f209,cockcrowing,0.219917012448132
53612,w_3d6f3d20149d98b9,brevet,0.219858156028368
53613,w_bcd3dab2e0c53c63,peculate,0.219858156028368
53614,w_0f742044fe7caaa1,caladium,0.219858156028368
53615,w_53229bcc9399365a,remonstrance,0.219858156028368
53616,w_9ad617f362ed42b2,eremitical,0.219858156028368
53617,w_1b6ba237fcb5efa2,paratactic,0.219858156028368
53618,w_9f6f8df28de369d8,phlebotomize,0.219858156028368
53619,w_0b185733ab167706,derisory,0.219827586206896
53620,w_46ef04a325b204f1,augustness,0.219780219780219
53621,w_4ab328daf16bfcdf,cirrhotic,0.219780219780219
53622,w_2cc0acfd78784e5b,autochthonism,0.219780219780219
53623,w_8b6aea0b87c9303f,yiddisher,0.219696969696969
53624,w_c27a6e9647ec736e,beechnut,0.219696969696969
53625,w_a541c62745d33362,diphtheritic,0.219696969696969
53626,w_2098ff84a767a830,rath,0.21967213114754
53627,w_0e96978c2db43efe,swanker,0.219607843137254
53628,w_911f25401f4bb92f,hypostatization,0.219607843137254
53629,w_c44a02f54e3bb520,foulard,0.219512195121951
53630,w_ed6a2f6fa1c2f93e,mettlesome,0.219512195121951
53631,w_ca40ed2a15087470,slantwise,0.219512195121951
53632,w_e53a60b4aebbdd90,decolletage,0.219512195121951
53633,w_6dbad7709f46f418,dinger,0.219424460431654
53634,w_53cacc0eb034081c,noisome,0.219424460431654
53635,w_98baa9bc9eea3efa,enamellist,0.219424460431654
53636,w_95d80181aa5ed16d,anencephalic,0.219424460431654
53637,w_37a7c9e578a73950,pickax,0.219409282700421
53638,w_561ebc2f1be23dda,dangleberry,0.219330855018587
53639,w_82d03bef96780407,diluvium,0.219298245614035
53640,w_9e22b6131dda01a8,lithotomy,0.219251336898395
53641,w_ce75d0a1d268b7a0,staid,0.219230769230769
53642,w_3a9755282369377b,mica,0.219230769230769
53643,w_9569d5f1885be4b3,rakish,0.219230769230769
53644,w_59f3fceee297592d,dais,0.219230769230769
53645,w_d94643a9d46f00ed,verger,0.219230769230769
53646,w_b65676cf2a4f07c0,epitasis,0.21917808219178
53647,w_bc3215d67e80e6ee,kilogauss,0.21917808219178
53648,w_8b12bc0c0e08d1ff,littermate,0.219123505976095
53649,w_e0378b5e85cf38d9,dernier,0.219081272084805
53650,w_2f70ca7383d5c15d,proselytizer,0.219081272084805
53651,w_fea453f853c8645b,del,0.218934911242603
53652,w_3b2d178ba087ebe6,siltstone,0.218905472636815
53653,w_9c225ef7c884fa29,cassoulet,0.218867924528301
53654,w_e2fc2c380a7b360f,mintage,0.218867924528301
53655,w_a1a69e8ba207df8e,triptane,0.218867924528301
53656,w_cff146ea675da778,muscatel,0.218867924528301
53657,w_d1805f2fa01d9237,hygrophilous,0.218867924528301
53658,w_048ef780f8d3480c,patten,0.218855218855218
53659,w_bdfc3465abb7c8b9,taro,0.21875
53660,w_d79a6a4185148d35,gnawer,0.21875
53661,w_b7bd05e445c08a47,stalwartness,0.21875
53662,w_021224a76fe7e9c8,pseudomonas,0.21875
53663,w_2dff52299ddb88b9,mentee,0.21875
53664,w_fe0844a4190f7865,gaucherie,0.21875
53665,w_cc4f841e160671e9,coconsciously,0.21875
53666,w_7ae726105c7a84ea,pice,0.218637992831541
53667,w_65f5ac929a1d8dcd,lilt,0.218637992831541
53668,w_49b6e8608fe72e78,shingling,0.218637992831541
53669,w_4a0179330524ff84,tippler,0.218623481781376
53670,w_63e95d002d67e66e,aright,0.218518518518518
53671,w_acc7e4fb23683ebd,accrete,0.218518518518518
53672,w_5388b2c5abce0937,francium,0.218518518518518
53673,w_f20e26babc295ff0,featheredge,0.218518518518518
53674,w_d640b290b5597a30,liniment,0.218430034129692
53675,w_9c2833fea6aa0017,despondingly,0.218430034129692
53676,w_bcf0c2b98de59e2c,altercative,0.218430034129692
53677,w_0b1c9f79f9bc552c,frumpy,0.218390804597701
53678,w_80275a3a8f1924d5,cooingly,0.218390804597701
53679,w_e2448c753d704690,chablis,0.218390804597701
53680,w_2756c8270a6d861d,dapperness,0.218390804597701
53681,w_988626924053ad63,antiphonally,0.218390804597701
53682,w_420664c3b8e68905,citification,0.218390804597701
53683,w_65bc2c8ea72c5526,doxologically,0.218390804597701
53684,w_347089886b69e44a,cerise,0.218309859154929
53685,w_66492ee8f8d3c6c9,surfactant,0.218309859154929
53686,w_c5c830e8f10b6013,attrite,0.218309859154929
53687,w_8516996396d112d9,coverlet,0.218309859154929
53688,w_43fb0475b1ae0a6e,sparkleberry,0.218309859154929
53689,w_8aec87cb3e1a2894,lodgepole,0.218309859154929
53690,w_21c3330b5f9deba9,philter,0.218253968253968
53691,w_075d5ed7e29308bc,tumescent,0.218253968253968
53692,w_de81c3659d7b7c82,hemstitch,0.218181818181818
53693,w_0f7400a3a6344d71,assize,0.218120805369127
53694,w_a7fa1c6467224204,burl,0.218106995884773
53695,w_a36842386cdefc99,ecocide,0.218045112781954
53696,w_04e1bd5705138936,tellurian,0.218045112781954
53697,w_519aafd1e3e73a54,cattishness,0.217993079584775
53698,w_fa6b47267c170327,dewiness,0.217948717948717
53699,w_5b4860a5e152d9ad,forbore,0.217898832684824
53700,w_7f584fda34124951,cliquey,0.217898832684824
53701,w_44aa1f9916ee4f1b,hypothecator,0.217898832684824
53702,w_f93ae720d75b66bc,astern,0.217857142857142
53703,w_c81e5b51cf8d1013,plowboy,0.21774193548387
53704,w_a8a3a35aeb9771bf,tut,0.217712177121771
53705,w_513eccb3e31f0fee,tournedos,0.217557251908396
53706,w_d08d60aa5f10a57b,microfilaria,0.217557251908396
53707,w_934074ebfce7b68f,elkhound,0.217557251908396
53708,w_a384e4aced61fcf3,horology,0.217557251908396
53709,w_ed6d553d82d01a18,tintype,0.217557251908396
53710,w_d1a7bbd46da7aab7,cosmism,0.217543859649122
53711,w_9d0b055c9be62caf,intermundane,0.217543859649122
53712,w_a293e826576cfb7c,oviparity,0.217543859649122
53713,w_59f9e5e2ac1e9c68,lustrum,0.217532467532467
53714,w_b765cfb494dc1c7d,enfeeble,0.217532467532467
53715,w_4331b8bec50b155e,glary,0.217522658610271
53716,w_8ea9b2a0116a6245,mordent,0.217391304347826
53717,w_237bfc766e291675,jabberer,0.217391304347826
53718,w_dfa15a1ac22fb537,drachm,0.217391304347826
53719,w_97459d49e5d14c81,hemitrope,0.217391304347826
53720,w_11c7b456ad39cd84,marquisette,0.217391304347826
53721,w_1f0f5bcb7ae2b756,nephrectomy,0.217391304347826
53722,w_0a6901bec16294f8,drolly,0.217241379310344
53723,w_29abb0d564df1743,recrudescence,0.217241379310344
53724,w_23d66b3a2a8b2e1a,stripling,0.217228464419475
53725,w_f37a3505b48e0173,sermonizer,0.217228464419475
53726,w_76e69c0464711af5,dungy,0.217213114754098
53727,w_ea9a641f0bd7b9ec,claudication,0.217171717171717
53728,w_01cef2791a78b564,spinel,0.217171717171717
53729,w_1c527322cc37455a,cutis,0.217081850533807
53730,w_888f6c9dee1331b1,incorporeity,0.217081850533807
53731,w_3028c71de710ffb6,jackstraw,0.217074440395627
53732,w_10f19e1ee2a3e4b9,sagaciousness,0.216981132075471
53733,w_c59dd5be893fc62b,warty,0.216911764705882
53734,w_6bbe2461e3594e73,tachyon,0.216911764705882
53735,w_51458d738139c0ca,apostil,0.216911764705882
53736,w_2b6e0aa2599e6254,deplumation,0.216911764705882
53737,w_1eae42f5700c6c5d,maw,0.216867469879518
53738,w_901852b276d8fef4,intercrop,0.216867469879518
53739,w_359eefba22d2c2c4,gypster,0.216867469879518
53740,w_b99152e938ea7ee5,timorousness,0.216867469879518
53741,w_3f844397739020c3,allotter,0.216783216783216
53742,w_b0883017618c22d0,panegyric,0.216783216783216
53743,w_1de68425b91b86a9,transpierce,0.216783216783216
53744,w_555f431c4cad6138,fissile,0.216730038022813
53745,w_6440ff75e9d5803a,lazaretto,0.216730038022813
53746,w_0b5137b536555402,flatling,0.216730038022813
53747,w_c8a548c0b7f6db35,truss,0.216666666666666
53748,w_c35376cdc6a4a2e6,pinta,0.216606498194945
53749,w_613115132276ed66,hypostatize,0.216606498194945
53750,w_8fa89822bdbd609f,gauziness,0.216535433070866
53751,w_d28ddcc8aade8105,ratline,0.216535433070866
53752,w_745116e5b52b0b99,plantlet,0.216535433070866
53753,w_a1d5a9fc574a3fa7,punditry,0.216494845360824
53754,w_4696a15d7ce5ddba,chancel,0.216417910447761
53755,w_e1dcc78c97dffc98,pillarist,0.216417910447761
53756,w_de6029a0abc58900,stagflation,0.216417910447761
53757,w_4e7ccf900f438140,capillaceous,0.21639344262295
53758,w_6c99a87922f27b7a,platitudinous,0.21639344262295
53759,w_f8316f3d9aef60f7,crapulous,0.216326530612244
53760,w_2fd8b93e3c238610,thereunto,0.216326530612244
53761,w_32dd7d072216f47a,impetrative,0.216312056737588
53762,w_350ccab801bd00c4,colluder,0.216312056737588
53763,w_9f8ef1265b2b4f25,ditzy,0.216216216216216
53764,w_9e5496244b82030f,lathing,0.216216216216216
53765,w_2fd911b06a0cf23d,hoplite,0.216216216216216
53766,w_a5350da805d64702,crimper,0.216216216216216
53767,w_31b22c43d08218f0,orthotic,0.216216216216216
53768,w_dc6a6e86d2ad3c86,enkindle,0.216216216216216
53769,w_dbaeb24380e6d6aa,hyperborean,0.216216216216216
53770,w_ff521546369fa33e,hierophant,0.216216216216216
53771,w_cf451a420e6b850b,inotropic,0.216216216216216
53772,w_f3c2750c508098ac,geodetically,0.216216216216216
53773,w_0d339e6acd18f83d,rabbinic,0.216129032258064
53774,w_9e369f7e5aaa8d3e,caulk,0.216117216117216
53775,w_2bde4356014bff95,methinks,0.216117216117216
53776,w_8a42724f43c85f5e,ferronickel,0.216117216117216
53777,w_63c050b7253f6a8c,heteroecism,0.216117216117216
53778,w_4171d465bd531e5e,phenolic,0.21608040201005
53779,w_4a1c2a821199dec3,sawbuck,0.216027874564459
53780,w_bc623b6bfd50c1ed,daguerreotypist,0.216027874564459
53781,w_e0d2d8d4405a47a8,heathendom,0.216027874564459
53782,w_f0f48ee15312f4f6,bivouac,0.216
53783,w_b98045a27c802890,plastid,0.216
53784,w_d6770c256dbb31fb,vasospasm,0.216
53785,w_a6a4f7899ad5bdec,cuppa,0.21594684385382
53786,w_404ee2aaf5d375e5,perorate,0.21590909090909
53787,w_360741d4b70c0079,erogeneity,0.21590909090909
53788,w_733977e500c99cbe,nontax,0.21590909090909
53789,w_11dc9964b9c3017c,quixotic,0.215827338129496
53790,w_86a035becb169ec7,clepsydra,0.215827338129496
53791,w_c68675df47a96d5f,echinoid,0.215827338129496
53792,w_395b23e9363bf28d,tubful,0.215827338129496
53793,w_7815017820b4e430,infix,0.215753424657534
53794,w_90384fe2dc5cf0e9,thrawn,0.215686274509803
53795,w_cd7ac5bc1953ad32,largesse,0.215686274509803
53796,w_c345ed5663cf2042,collinearly,0.215686274509803
53797,w_253356dfd03fb05e,scattergood,0.215613382899628
53798,w_a1bfc156c461e2d9,nog,0.215568862275449
53799,w_bfd07bf6c46ca7a3,clannish,0.215488215488215
53800,w_775da1adfec522b7,copolymerize,0.215488215488215
53801,w_48aa367bf5b02e0f,whiskbroom,0.215434083601286
53802,w_07534e4d13680913,rumpus,0.215384615384615
53803,w_fa8e8f05228f9f9a,quale,0.215384615384615
53804,w_eeb47adeaf55d013,dottily,0.215384615384615
53805,w_89da4f4fe658d37f,corticated,0.215384615384615
53806,w_de4781c63950c2d9,carbuncled,0.215384615384615
53807,w_6cf6d5c1952ae8ba,muckworm,0.215328467153284
53808,w_50bc4783faa0ca90,oriflamme,0.215328467153284
53809,w_b4551f95c24f73b6,purulence,0.215277777777777
53810,w_37cc645156d0af81,mercerization,0.215277777777777
53811,w_1541f6ddc1f1802d,circumambient,0.215277777777777
53812,w_9f5750fdb170fe95,bimetallist,0.21523178807947
53813,w_675f18a8774bdc5a,pikestaff,0.215189873417721
53814,w_06f5cbb258b976df,bugaboo,0.215139442231075
53815,w_1599051ab620266c,tipcart,0.215139442231075
53816,w_82ed7e24f4b908c3,modishly,0.215094339622641
53817,w_1c96fd03570d4e30,clotheshorse,0.215094339622641
53818,w_8c95a28de68dfb1d,hackler,0.21505376344086
53819,w_33ae3950a01d2a3b,glissando,0.21505376344086
53820,w_98705687d3e167d6,rickrack,0.21505376344086
53821,w_a0d57bba75def4a5,gorily,0.21505376344086
53822,w_1a1ee44c70ee27b3,blithesomely,0.21505376344086
53823,w_b79a2c134f60a1b5,datively,0.21505376344086
53824,w_a538e819e753a0f6,fetter,0.215017064846416
53825,w_cc2da6ec015f29c5,tonsured,0.215017064846416
53826,w_bd270a5d23b725eb,guising,0.215017064846416
53827,w_8cc5f1ca94993650,sukiyaki,0.215017064846416
53828,w_3436373c67963613,aggrandizement,0.215017064846416
53829,w_151f1eb3882a405d,fess,0.214983713355048
53830,w_806e8ad3ecbf4b0a,disentwine,0.214953271028037
53831,w_fe0fc9c026ef34e2,vernier,0.21484375
53832,w_dc2fffb09eb667b2,obeisant,0.21484375
53833,w_dddb38f8d8bb3904,flugelhorn,0.21484375
53834,w_0960db6c73b835df,canoness,0.21484375
53835,w_cfca24c272bcb8af,scantling,0.214788732394366
53836,w_06f278a36896ed47,sheepberry,0.214788732394366
53837,w_1d08835e94fd2a93,suppuration,0.21476510067114
53838,w_ac49c49702cdf8bb,assignor,0.21476510067114
53839,w_48ce4a8a0a944a22,romp,0.214742698191933
53840,w_7396de53f6587682,pewee,0.214592274678111
53841,w_6400cec37dcc239d,doo,0.21455938697318
53842,w_4c7ccc07a38cd4ed,teetotaller,0.214545454545454
53843,w_676643807b97475c,lampoonery,0.214545454545454
53844,w_fb1380b242143351,coulter,0.214545454545454
53845,w_907786ec1f5d03b4,turncock,0.214545454545454
53846,w_fc637fa31fce877a,ceroplastic,0.214545454545454
53847,w_3ace11ac58438fa4,misesteem,0.214545454545454
53848,w_8ba67a33fdbb7591,intoner,0.214521452145214
53849,w_235cb6757cb534c1,refulgent,0.214501510574018
53850,w_599ebcb59dc59c22,serf,0.214285714285714
53851,w_d95408a0a8083f32,galling,0.214285714285714
53852,w_f82e8336a52d9003,yuletide,0.214285714285714
53853,w_dac01fed1487033b,codicil,0.214285714285714
53854,w_34c43ec376395109,divalent,0.214285714285714
53855,w_9310fce78b58b366,spiel,0.214285714285714
53856,w_9d4dd22fd9024fa6,mesophyll,0.214285714285714
53857,w_52011b177c10298c,plumbic,0.214285714285714
53858,w_9b20a5b7f6e89a60,cajolery,0.214285714285714
53859,w_73ac95917c4371e7,fordless,0.214285714285714
53860,w_57fd0e71b752701e,gamy,0.214285714285714
53861,w_8a4d066495fb91dc,dido,0.214285714285714
53862,w_2b5c2c6b514a0123,pusillanimously,0.214285714285714
53863,w_a24d99bb164426e9,gigantean,0.214285714285714
53864,w_0653e8a6bae14471,gurglingly,0.214285714285714
53865,w_c011be387e6aa875,incommodiously,0.214285714285714
53866,w_648d51441af3e7cd,iniquitousness,0.214285714285714
53867,w_225f2dd9ae6e0685,lecher,0.214035087719298
53868,w_fae29d2e29a7b2fa,liveried,0.214035087719298
53869,w_2946ae6dd87016fa,glandered,0.214022140221402
53870,w_caab5e57c6d06966,exodontist,0.214022140221402
53871,w_04505981f3691f6c,haulage,0.214007782101167
53872,w_8a644079b100706b,oddment,0.214007782101167
53873,w_6f92fcbfb344a36f,pinkroot,0.213872832369942
53874,w_9ec335ad32924064,cholestasis,0.213836477987421
53875,w_1b781c89d8b42e55,duckpin,0.213815789473684
53876,w_1b0d4e0b8e235727,cicatrices,0.213793103448275
53877,w_4a033fa0ad8b2364,billowy,0.213768115942029
53878,w_25ef585676627e18,absconder,0.213768115942029
53879,w_acdb1f989e33dc40,torridity,0.213768115942029
53880,w_5426fd91723fcd11,brogue,0.213740458015267
53881,w_3ea8d7a1eeb7bfa1,tallyho,0.213740458015267
53882,w_eff5ed03fdc31a0f,apprize,0.213740458015267
53883,w_bcb8d6ab807e0b01,chortle,0.213709677419354
53884,w_a531d61dfab77635,hap,0.213592233009708
53885,w_23ab704c1c3fffb3,downrigger,0.213559322033898
53886,w_ed76861a7ca0276f,servlet,0.213541666666666
53887,w_b6f1c5933a86b4b4,gonadal,0.213541666666666
53888,w_b2943614495ed823,totting,0.213523131672597
53889,w_cd8edaca0aa3a2ae,misdemeanant,0.213523131672597
53890,w_9f28c19d98b520f6,oodles,0.213483146067415
53891,w_554266d31b5fa641,nippiness,0.213483146067415
53892,w_fef0053374185eeb,tamp,0.213483146067415
53893,w_42e1a9e3afbb19c2,camorra,0.213483146067415
53894,w_bf67553c6655ecbe,mellifluent,0.213483146067415
53895,w_a5cfe78ab26ebb64,munificence,0.213483146067415
53896,w_691e7c825e49ee75,anomy,0.213438735177865
53897,w_6e351f63c7add45f,lobworm,0.213438735177865
53898,w_b14fb44be58b738e,sancta,0.213375796178343
53899,w_fcaa56d72e41c90e,horsiness,0.213333333333333
53900,w_db8c39d49952c967,lispingly,0.213333333333333
53901,w_d16e7f557c328fd7,connation,0.213286713286713
53902,w_bb76785decf9153f,anchorite,0.213286713286713
53903,w_d184166bd1ea820b,nascence,0.213286713286713
53904,w_d0fc37e5a1ac2176,sty,0.213235294117647
53905,w_5f816cb761382591,chador,0.213235294117647
53906,w_f926cb2992d16ab7,circumambulate,0.213235294117647
53907,w_074ec9539e403f45,thwacking,0.213178294573643
53908,w_a6820fa239e6db17,fasciculus,0.213178294573643
53909,w_492fe0bc321e1323,lymphadenitis,0.213178294573643
53910,w_b0a3af330a1a451f,intercolumniation,0.213178294573643
53911,w_c8cbb38ffb4995bb,tousle,0.21311475409836
53912,w_06cd67f009bd78c0,trompe,0.21311475409836
53913,w_585bf53436a3627e,chemisette,0.21311475409836
53914,w_cc904d1ad228322a,hoopster,0.213058419243986
53915,w_c10768e89db83cf2,centromere,0.213017751479289
53916,w_3b14f45c028be054,brocket,0.212996389891696
53917,w_0d2e2350da201490,fretwork,0.212996389891696
53918,w_1a52bb8293b62037,ultraist,0.212996389891696
53919,w_bb05c2d8b5ba1b46,allemande,0.212996389891696
53920,w_d55af551ad620af7,procrustean,0.212996389891696
53921,w_8d6d23bf7511d699,supererogation,0.212996389891696
53922,w_1e033e4a2799ec72,spigot,0.212927756653992
53923,w_bcec38117cf470e9,conker,0.212927756653992
53924,w_2153aa7ce8e2a933,inkle,0.212927756653992
53925,w_8199d7a623ba6c05,striation,0.212927756653992
53926,w_a0d4f569fd15e87f,nonfarm,0.212927756653992
53927,w_312a651b01b872c8,sunscald,0.212927756653992
53928,w_f67756de2a16b60b,viridian,0.212837837837837
53929,w_89e2462a89eaad6d,mellifluously,0.212765957446808
53930,w_70b560f4edc6ea5e,haberdasher,0.212765957446808
53931,w_704559f822047a30,overweening,0.212765957446808
53932,w_d82b01d366a1438b,leonine,0.212686567164179
53933,w_2383dba782948485,recta,0.212686567164179
53934,w_221dcb994bfd9b12,diplopod,0.212686567164179
53935,w_0b253282b962a496,clinometric,0.212686567164179
53936,w_f2383c1692a6738e,gleaner,0.212624584717607
53937,w_4cd7dc1221cefb6a,allophone,0.212624584717607
53938,w_9e04c55269ac48cd,cartelize,0.212624584717607
53939,w_14a643c68b9c7a5d,elegiac,0.21259842519685
53940,w_dd0738e5105dc5e2,decile,0.21259842519685
53941,w_1102840f7fcfe226,actuarially,0.21259842519685
53942,w_19f579ec02a4e814,enthalpy,0.212543554006968
53943,w_dcf284c606b8104c,triennium,0.212543554006968
53944,w_614f12f9bb415a63,duffer,0.2125
53945,w_da0a8ded6dc96a51,exiguously,0.2125
53946,w_c97ca145af06c586,mannishness,0.2125
53947,w_e6a539351648bb37,monadic,0.212454212454212
53948,w_884375ac5da9a434,moorage,0.212454212454212
53949,w_b6c6fae86ac89850,carhop,0.212454212454212
53950,w_11f8ebc475c0fb45,laver,0.212355212355212
53951,w_f8a877035ba964ba,escarpment,0.212355212355212
53952,w_503be876a55e62a6,shindig,0.212328767123287
53953,w_d30273f5d9e29286,temerarious,0.212328767123287
53954,w_4b1e7cc2e383d7d8,kookaburra,0.212328767123287
53955,w_d02620de9a413cdc,paschal,0.212328767123287
53956,w_47446e7c0c29fc9b,indemnificatory,0.212328767123287
53957,w_9106e3bec21ee9da,scullion,0.212244897959183
53958,w_a5c2973fd57241c1,allium,0.212230215827338
53959,w_caeb3f5e66dead9d,commensalism,0.212230215827338
53960,w_1584a444dc184263,disendow,0.212230215827338
53961,w_b9f163be9250790e,shaddock,0.212121212121212
53962,w_e439d166389eea8f,thalamic,0.212121212121212
53963,w_e53332f955569f2f,fellness,0.212121212121212
53964,w_7db8c6512523831c,ichnographic,0.212121212121212
53965,w_7494795570a63dd6,incommodiousness,0.212121212121212
53966,w_b3740b851eb345f2,shellacking,0.212014134275618
53967,w_6dbc25525c52cef7,girdler,0.212014134275618
53968,w_84d7e470825211a8,impedimenta,0.212014134275618
53969,w_c121be7ba0ad6528,consubstantiation,0.212
53970,w_06600899e18590d5,bullfinch,0.211920529801324
53971,w_502d7a001d3f87a0,undergirding,0.211920529801324
53972,w_77caf697f266be1d,aniline,0.211895910780669
53973,w_cd5cf70db63562e1,divestiture,0.211895910780669
53974,w_70d87dbd04d63f6a,worrywart,0.211805555555555
53975,w_bfb497aa190b00eb,dentilabial,0.211805555555555
53976,w_faf75a71368f3f86,burble,0.211764705882352
53977,w_e21681776b7484d3,ornery,0.211764705882352
53978,w_808adf87f221cf80,acquiescingly,0.211764705882352
53979,w_003cbd6e596053ab,kohlrabi,0.211764705882352
53980,w_490535f55ac53edd,obvert,0.21172638436482
53981,w_71e25cdd28967f77,streptokinase,0.211711711711711
53982,w_e5d61a39603847f7,dreg,0.211678832116788
53983,w_758a4d414330bd00,piddling,0.211604095563139
53984,w_71e647a12a86a7f0,dithery,0.211604095563139
53985,w_a0b9ba194e36541b,ninny,0.211538461538461
53986,w_ac74a2ae5900b5f3,redshank,0.211538461538461
53987,w_3fc6e928ceace083,dilettanti,0.211469534050179
53988,w_dfd97381086de5b2,aspergillum,0.211382113821138
53989,w_7d68f2fda1832a43,circumambience,0.211382113821138
53990,w_0569641cea7475c8,exudate,0.211340206185567
53991,w_c85ceead4201d37a,ventage,0.211320754716981
53992,w_820d80538f6d6885,wheedling,0.211320754716981
53993,w_f2700c69660d4825,frilliness,0.211320754716981
53994,w_6bd53f4dbd9cd784,pluviograph,0.211320754716981
53995,w_f6490bae376ba485,sneezeweed,0.211320754716981
53996,w_dd441bb2bdc4966d,caporal,0.211267605633802
53997,w_358b47ba7ab1d66d,orthoclastic,0.211267605633802
53998,w_b0c409da3b0b53e9,bladdernose,0.211267605633802
53999,w_5a822b1f3e0e32bc,beggarliness,0.211267605633802
54000,w_65b2b2e02bc019e4,adrenocorticotropic,0.211180124223602
54001,w_9eecefae41f7a1fb,dourly,0.211155378486055
54002,w_65ae4aaee2f20ce8,mitral,0.211111111111111
54003,w_012f3570cde4a93a,hackly,0.211111111111111
54004,w_69a7ce2c7fb9c1e4,multifariously,0.211111111111111
54005,w_b02a1df778ff9346,cocksureness,0.211111111111111
54006,w_c411f62179aa0f60,zoospore,0.211111111111111
54007,w_add12a396c22f0b0,poultice,0.211072664359861
54008,w_56aba394711ea274,tonsure,0.211038961038961
54009,w_e30842c5f90d7c3f,rhomb,0.210970464135021
54010,w_35b02c4c70e541da,burled,0.2109375
54011,w_e1e1eb5767913d3d,groundsill,0.2109375
54012,w_bf3aea4444734d4d,mayweed,0.2109375
54013,w_18067f4565cea205,renitent,0.21090909090909
54014,w_69e502f13bd663ec,iliac,0.21090909090909
54015,w_da852a1e230f489b,blastula,0.21090909090909
54016,w_bf423b5cdd0811ea,earbob,0.21090909090909
54017,w_5c18136ba695f748,imprecatory,0.210743801652892
54018,w_9fca8f4faafebfb0,garth,0.210727969348659
54019,w_2e4ffc32f263113c,birdlime,0.210727969348659
54020,w_6e0e03ff122de278,fustigate,0.210714285714285
